starttime,start station latitude,start station longitude,end station latitude,end station longitude,gender
6/30/14 8:46,40.69196035,-73.96536851,40.68691865,-73.976682,2
6/30/14 8:46,40.73028666,-73.9907647,40.75320159,-73.9779874,2
6/30/14 8:46,40.69383,-73.990539,40.74691959,-74.00451887,1
6/30/14 8:46,40.69383,-73.990539,40.71910537,-73.99973337,2
6/30/14 8:46,40.75466591,-73.99138152,40.73971301,-73.99456405,1
6/30/14 8:46,40.73416059,-73.98024289,40.74096374,-73.98602213,1
6/30/14 8:46,40.7218158,-73.99720307,40.739323,-74.008119,2
6/30/14 8:46,40.71291224,-74.01020234,40.69221589,-73.9842844,1
6/30/14 8:46,40.75044999,-73.99481051,40.748238,-73.978311,1
6/30/14 8:46,40.7172274,-73.98802084,40.7047177,-74.00926027,1
6/30/14 8:46,40.73401143,-74.00293877,40.74173969,-73.99415556,1
6/30/14 8:46,40.73726186,-73.99238967,40.73624527,-73.98473765,1
6/30/14 8:46,40.72066442,-73.98517977,40.7218158,-73.99720307,1
6/30/14 8:46,40.74290902,-73.97706058,40.736502,-73.97809472,2
6/30/14 8:46,40.74173969,-73.99415556,40.746647,-73.993915,1
6/30/14 8:46,40.73704984,-73.99009296,40.72456089,-73.99565293,1
6/30/14 8:46,40.75044999,-73.99481051,40.76009437,-73.99461843,1
6/30/14 8:46,40.71605866,-73.99190759,40.72456089,-73.99565293,2
6/30/14 8:46,40.74691959,-74.00451887,40.7361967,-74.00859207,1
6/30/14 8:46,40.74096374,-73.98602213,40.74971775,-74.00295035,1
6/30/14 8:46,40.746647,-73.993915,40.73172428,-74.00674436,2
6/30/14 8:46,40.7153379,-74.01658354,40.7037992,-74.00838676,1
6/30/14 8:46,40.72710258,-74.00297088,40.74901271,-73.98848395,1
6/30/14 8:46,40.75510267,-73.97498696,40.74177603,-74.00149746,1
6/30/14 8:46,40.71291224,-74.01020234,40.7218158,-73.99720307,1
6/30/14 8:46,40.72019576,-73.98997825,40.739445,-73.976806,1
6/30/14 8:46,40.71754834,-74.01322069,40.75513557,-73.98658032,1
6/30/14 8:46,40.746745,-74.007756,40.73935542,-73.99931783,1
6/30/14 8:46,40.73028666,-73.9907647,40.74147286,-73.98320928,1
6/30/14 8:46,40.72229346,-73.99147535,40.75323098,-73.97032517,1
6/30/14 8:46,40.72917025,-73.99810231,40.7451677,-73.98683077,2
6/30/14 8:47,40.75044999,-73.99481051,40.75795248,-73.97787642,1
6/30/14 8:47,40.74144387,-73.97536082,40.70717936,-74.00887308,1
6/30/14 8:47,40.68528172,-73.97805813,40.69236178,-73.98631746,1
6/30/14 8:47,40.71926081,-73.98178024,40.71926081,-73.98178024,1
6/30/14 8:47,40.72368361,-73.97574813,40.74173969,-73.99415556,1
6/30/14 8:47,40.75097711,-73.98765428,40.752416,-73.97837,1
6/30/14 8:47,40.71748752,-74.0104554,40.71939226,-74.00247214,1
6/30/14 8:47,40.76087502,-74.00277668,40.73172428,-74.00674436,2
6/30/14 8:47,40.74096374,-73.98602213,40.749156,-73.9916,1
6/30/14 8:47,40.75044999,-73.99481051,40.73971301,-73.99456405,1
6/30/14 8:47,40.72873888,-74.00748842,40.70569254,-74.01677685,1
6/30/14 8:47,40.73704984,-73.99009296,40.71427487,-73.98990025,1
6/30/14 8:47,40.695065,-73.987167,40.70355377,-74.00670227,1
6/30/14 8:47,40.75849116,-73.95920622,40.74691959,-74.00451887,1
6/30/14 8:47,40.756014,-73.967416,40.75320159,-73.9779874,1
6/30/14 8:47,40.75323098,-73.97032517,40.75320159,-73.9779874,2
6/30/14 8:47,40.71534825,-73.96024116,40.746745,-74.007756,1
6/30/14 8:47,40.770513,-73.988038,40.7606597,-73.98042047,1
6/30/14 8:47,40.73261787,-73.99158043,40.72873888,-74.00748842,1
6/30/14 8:47,40.751551,-73.993934,40.7606597,-73.98042047,1
6/30/14 8:47,40.74345335,-74.00004031,40.70834698,-74.01713445,2
6/30/14 8:47,40.70463334,-74.01361706,40.71427487,-73.98990025,0
6/30/14 8:47,40.74395411,-73.99144871,40.7457121,-73.98194829,1
6/30/14 8:47,40.748238,-73.978311,40.751551,-73.993934,1
6/30/14 8:47,40.770513,-73.988038,40.76064679,-73.98442659,1
6/30/14 8:47,40.74334935,-74.00681753,40.71754834,-74.01322069,2
6/30/14 8:47,40.74144387,-73.97536082,40.74444921,-73.98303529,1
6/30/14 8:47,40.734232,-73.986923,40.75466591,-73.99138152,1
6/30/14 8:47,40.74025878,-73.98409214,40.74177603,-74.00149746,1
6/30/14 8:47,40.73401143,-74.00293877,40.72362738,-73.99949601,2
6/30/14 8:47,40.72299208,-73.97995466,40.74173969,-73.99415556,1
6/30/14 8:47,40.74096374,-73.98602213,40.752416,-73.97837,1
6/30/14 8:47,40.75320159,-73.9779874,40.76915505,-73.98191841,1
6/30/14 8:47,40.7262807,-73.98978041,40.71939226,-74.00247214,1
6/30/14 8:47,40.7158155,-73.99422366,40.71291224,-74.01020234,1
6/30/14 8:47,40.770513,-73.988038,40.75968085,-73.97031366,2
6/30/14 8:47,40.72873888,-74.00748842,40.75645824,-73.99372222,1
6/30/14 8:47,40.72317958,-73.99480012,40.74901271,-73.98848395,2
6/30/14 8:47,40.73624527,-73.98473765,40.7457121,-73.98194829,1
6/30/14 8:47,40.76370739,-73.9851615,40.752416,-73.97837,1
6/30/14 8:47,40.69327018,-73.97703874,40.69236178,-73.98631746,2
6/30/14 8:47,40.71269042,-73.98776323,40.724399,-74.004704,2
6/30/14 8:47,40.739445,-73.976806,40.74173969,-73.99415556,1
6/30/14 8:47,40.74444921,-73.98303529,40.73454567,-73.99074142,1
6/30/14 8:47,40.73901691,-74.00263761,40.751396,-74.005226,1
6/30/14 8:47,40.7405826,-74.00550867,40.75500254,-73.98014437,2
6/30/14 8:47,40.7405826,-74.00550867,40.72679454,-73.99695094,1
6/30/14 8:48,40.76019252,-73.9912551,40.75044999,-73.99481051,1
6/30/14 8:48,40.75044999,-73.99481051,40.74780373,-73.9734419,1
6/30/14 8:48,40.75044999,-73.99481051,40.75510267,-73.97498696,2
6/30/14 8:48,40.72019576,-73.98997825,40.7218158,-73.99720307,1
6/30/14 8:48,40.749156,-73.9916,40.73971301,-73.99456405,1
6/30/14 8:48,40.70122128,-74.01234218,40.71291224,-74.01020234,1
6/30/14 8:48,40.71076228,-73.99400398,40.72917025,-73.99810231,1
6/30/14 8:48,40.71427487,-73.98990025,40.71494807,-74.00234482,1
6/30/14 8:48,40.71939226,-74.00247214,40.71911552,-74.00666661,2
6/30/14 8:48,40.68900443,-73.96023854,40.69236178,-73.98631746,2
6/30/14 8:48,40.69363137,-73.96223558,40.710451,-73.960876,2
6/30/14 8:48,40.717571,-74.005549,40.73261787,-73.99158043,1
6/30/14 8:48,40.770513,-73.988038,40.75795248,-73.97787642,1
6/30/14 8:48,40.75044999,-73.99481051,40.76727216,-73.99392888,1
6/30/14 8:48,40.72228087,-73.97668709,40.74780373,-73.9734419,1
6/30/14 8:48,40.7652654,-73.98192338,40.75500254,-73.98014437,1
6/30/14 8:48,40.76064679,-73.98442659,40.75992262,-73.97648516,1
6/30/14 8:48,40.71427487,-73.98990025,40.74971775,-74.00295035,2
6/30/14 8:48,40.72502876,-73.99069656,40.73331967,-73.99510132,1
6/30/14 8:48,40.74317449,-74.00366443,40.72873888,-74.00748842,1
6/30/14 8:48,40.7568001,-73.98291153,40.76095756,-73.96724467,1
6/30/14 8:48,40.72299208,-73.97995466,40.74173969,-73.99415556,2
6/30/14 8:48,40.75044999,-73.99481051,40.74317449,-74.00366443,1
6/30/14 8:48,40.75097711,-73.98765428,40.73049393,-73.9957214,2
6/30/14 8:48,40.72679454,-73.99695094,40.74173969,-73.99415556,1
6/30/14 8:48,40.74315566,-73.97434726,40.75500254,-73.98014437,1
6/30/14 8:48,40.73038599,-74.00214988,40.73454567,-73.99074142,2
6/30/14 8:48,40.73028666,-73.9907647,40.73028666,-73.9907647,0
6/30/14 8:48,40.7262807,-73.98978041,40.72317958,-73.99480012,1
6/30/14 8:48,40.75510267,-73.97498696,40.74096374,-73.98602213,2
6/30/14 8:48,40.7454973,-74.00197139,40.7405826,-74.00550867,2
6/30/14 8:48,40.739323,-74.008119,40.7451677,-73.98683077,1
6/30/14 8:48,40.734232,-73.986923,40.74025878,-73.98409214,1
6/30/14 8:48,40.75513557,-73.98658032,40.74096374,-73.98602213,1
6/30/14 8:48,40.69760127,-73.99344559,40.70224,-73.982578,2
6/30/14 8:48,40.75320159,-73.9779874,40.75645824,-73.99372222,1
6/30/14 8:48,40.71291224,-74.01020234,40.71450451,-74.00562789,1
6/30/14 8:48,40.76020258,-73.96478473,40.74854862,-73.98808416,1
6/30/14 8:48,40.73224119,-74.00026394,40.7403432,-73.98955109,2
6/30/14 8:48,40.72043411,-74.01020609,40.71939226,-74.00247214,2
6/30/14 8:48,40.75513557,-73.98658032,40.75206231,-73.9816324,1
6/30/14 8:48,40.75044999,-73.99481051,40.74177603,-74.00149746,1
6/30/14 8:48,40.7575699,-73.99098507,40.74290902,-73.97706058,1
6/30/14 8:48,40.69239502,-73.99337909,40.69610226,-73.96751037,2
6/30/14 8:48,40.7575699,-73.99098507,40.75299641,-73.98721619,2
6/30/14 8:48,40.71534825,-73.96024116,40.71534825,-73.96024116,1
6/30/14 8:48,40.71427487,-73.98990025,40.73971301,-73.99456405,1
6/30/14 8:48,40.74177603,-74.00149746,40.73261787,-73.99158043,2
6/30/14 8:48,40.70365182,-74.01167797,40.711512,-74.015756,1
6/30/14 8:48,40.7423543,-73.98915076,40.736502,-73.97809472,1
6/30/14 8:48,40.7262807,-73.98978041,40.70717936,-74.00887308,2
6/30/14 8:48,40.70905623,-74.01043382,40.70530954,-74.00612572,1
6/30/14 8:48,40.716887,-73.963198,40.70569254,-74.01677685,2
6/30/14 8:48,40.770513,-73.988038,40.76727216,-73.99392888,1
6/30/14 8:48,40.752416,-73.97837,40.72873888,-74.00748842,2
6/30/14 8:48,40.74780373,-73.9734419,40.75206231,-73.9816324,1
6/30/14 8:48,40.72082834,-73.97793172,40.71850211,-73.98329859,1
6/30/14 8:48,40.74691959,-74.00451887,40.74475148,-73.99915362,1
6/30/14 8:49,40.7262807,-73.98978041,40.724399,-74.004704,1
6/30/14 8:49,40.749156,-73.9916,40.73524276,-73.98758561,1
6/30/14 8:49,40.72317958,-73.99480012,40.71754834,-74.01322069,0
6/30/14 8:49,40.75795248,-73.97787642,40.76727216,-73.99392888,1
6/30/14 8:49,40.71117416,-74.00016545,40.7218158,-73.99720307,2
6/30/14 8:49,40.71926081,-73.98178024,40.72521311,-73.97768752,2
6/30/14 8:49,40.75466591,-73.99138152,40.73492695,-73.99200509,1
6/30/14 8:49,40.72229346,-73.99147535,40.70530954,-74.00612572,2
6/30/14 8:49,40.70569254,-74.01677685,40.70569254,-74.01677685,1
6/30/14 8:49,40.73038599,-74.00214988,40.72019576,-73.98997825,2
6/30/14 8:49,40.73524276,-73.98758561,40.75510267,-73.97498696,1
6/30/14 8:49,40.7423543,-73.98915076,40.752141,-73.979782,1
6/30/14 8:49,40.75320159,-73.9779874,40.75645824,-73.99372222,1
6/30/14 8:49,40.710451,-73.960876,40.7047177,-74.00926027,1
6/30/14 8:49,40.72903917,-73.99404649,40.75019995,-73.99093085,1
6/30/14 8:49,40.69608941,-73.97803415,40.71625008,-74.0091059,1
6/30/14 8:49,40.76584941,-73.98690506,40.7423543,-73.98915076,1
6/30/14 8:49,40.72405549,-74.00965965,40.70569254,-74.01677685,1
6/30/14 8:49,40.74206539,-74.00443172,40.724399,-74.004704,2
6/30/14 8:49,40.73624527,-73.98473765,40.7403432,-73.98955109,1
6/30/14 8:49,40.76727216,-73.99392888,40.71291224,-74.01020234,2
6/30/14 8:49,40.74144387,-73.97536082,40.76095756,-73.96724467,1
6/30/14 8:49,40.711512,-74.015756,40.73038599,-74.00214988,2
6/30/14 8:49,40.71748752,-74.0104554,40.76341379,-73.99667444,1
6/30/14 8:49,40.71269042,-73.98776323,40.73223272,-73.98889957,1
6/30/14 8:49,40.72873888,-74.00748842,40.73535398,-74.00483091,1
6/30/14 8:49,40.749156,-73.9916,40.74096374,-73.98602213,1
6/30/14 8:49,40.75513557,-73.98658032,40.75022392,-73.97121414,1
6/30/14 8:49,40.73028666,-73.9907647,40.73649403,-73.99704374,1
6/30/14 8:49,40.71754834,-74.01322069,40.75500254,-73.98014437,1
6/30/14 8:49,40.74315566,-73.97434726,40.73624527,-73.98473765,2
6/30/14 8:49,40.76341379,-73.99667444,40.74487634,-73.99529885,1
6/30/14 8:49,40.75044999,-73.99481051,40.75500254,-73.98014437,1
6/30/14 8:49,40.7403432,-73.98955109,40.75066386,-74.00176802,1
6/30/14 8:49,40.75299641,-73.98721619,40.7546011,-73.97187886,1
6/30/14 8:49,40.74315566,-73.97434726,40.752416,-73.97837,1
6/30/14 8:49,40.72110063,-73.9919254,40.71291224,-74.01020234,0
6/30/14 8:49,40.74487634,-73.99529885,40.73535398,-74.00483091,1
6/30/14 8:49,40.74854862,-73.98808416,40.74290902,-73.97706058,1
6/30/14 8:49,40.71754834,-74.01322069,40.75992262,-73.97648516,1
6/30/14 8:49,40.76344058,-73.98268129,40.7546011,-73.97187886,1
6/30/14 8:49,40.75022392,-73.97121414,40.7153379,-74.01658354,2
6/30/14 8:49,40.71602118,-73.99974372,40.70717936,-74.00887308,1
6/30/14 8:49,40.73221853,-73.98165557,40.71494807,-74.00234482,2
6/30/14 8:49,40.75320159,-73.9779874,40.74854862,-73.98808416,1
6/30/14 8:49,40.69610226,-73.96751037,40.70255088,-73.98940236,1
6/30/14 8:49,40.716887,-73.963198,40.7218158,-73.99720307,2
6/30/14 8:49,40.73038599,-74.00214988,40.72873888,-74.00748842,1
6/30/14 8:49,40.734232,-73.986923,40.72710258,-74.00297088,2
6/30/14 8:49,40.72453734,-73.98185424,40.72243797,-74.00566443,1
6/30/14 8:49,40.75510267,-73.97498696,40.7606597,-73.98042047,2
6/30/14 8:49,40.75044999,-73.99481051,40.75299641,-73.98721619,1
6/30/14 8:49,40.75968085,-73.97031366,40.76340613,-73.97722479,1
6/30/14 8:50,40.7153379,-74.01658354,40.70862144,-74.00722156,1
6/30/14 8:50,40.71286844,-73.95698119,40.70122128,-74.01234218,2
6/30/14 8:50,40.75097711,-73.98765428,40.75320159,-73.9779874,1
6/30/14 8:50,40.73935542,-73.99931783,40.73038599,-74.00214988,1
6/30/14 8:50,40.75044999,-73.99481051,40.71336124,-74.00937622,1
6/30/14 8:50,40.73038599,-74.00214988,40.72873888,-74.00748842,1
6/30/14 8:50,40.72490985,-74.00154702,40.7423543,-73.98915076,0
6/30/14 8:50,40.75968085,-73.97031366,40.7606597,-73.98042047,2
6/30/14 8:50,40.73704984,-73.99009296,40.7405826,-74.00550867,2
6/30/14 8:50,40.71336124,-74.00937622,40.717571,-74.005549,1
6/30/14 8:50,40.70834698,-74.01713445,40.70834698,-74.01713445,2
6/30/14 8:50,40.73454567,-73.99074142,40.74238787,-73.99726235,2
6/30/14 8:50,40.72368361,-73.97574813,40.75022392,-73.97121414,1
6/30/14 8:50,40.71910537,-73.99973337,40.71450451,-74.00562789,1
6/30/14 8:50,40.75044999,-73.99481051,40.74780373,-73.9734419,1
6/30/14 8:50,40.7643971,-73.97371465,40.76590936,-73.97634151,0
6/30/14 8:50,40.751396,-74.005226,40.72490985,-74.00154702,1
6/30/14 8:50,40.76227205,-73.98788205,40.75513557,-73.98658032,1
6/30/14 8:50,40.73781509,-73.99994661,40.746745,-74.007756,1
6/30/14 8:50,40.72165481,-74.00234737,40.7405826,-74.00550867,1
6/30/14 8:50,40.752416,-73.97837,40.74096374,-73.98602213,1
6/30/14 8:50,40.68317813,-73.9659641,40.68382604,-73.97632328,1
6/30/14 8:50,40.75299641,-73.98721619,40.7606597,-73.98042047,2
6/30/14 8:50,40.76341379,-73.99667444,40.74765947,-73.98490707,1
6/30/14 8:50,40.75044999,-73.99481051,40.75066386,-74.00176802,1
6/30/14 8:50,40.68223166,-73.9614583,40.722055,-73.989111,1
6/30/14 8:50,40.7405826,-74.00550867,40.75172632,-73.98753523,1
6/30/14 8:50,40.73704984,-73.99009296,40.752416,-73.97837,1
6/30/14 8:50,40.75206231,-73.9816324,40.74317449,-74.00366443,1
6/30/14 8:50,40.75019995,-73.99093085,40.75206231,-73.9816324,1
6/30/14 8:50,40.74315566,-73.97434726,40.734232,-73.986923,1
6/30/14 8:50,40.75323098,-73.97032517,40.74147286,-73.98320928,1
6/30/14 8:50,40.74025878,-73.98409214,40.73401143,-74.00293877,1
6/30/14 8:50,40.75044999,-73.99481051,40.74317449,-74.00366443,1
6/30/14 8:50,40.73935542,-73.99931783,40.71910537,-73.99973337,1
6/30/14 8:50,40.7172274,-73.98802084,40.73224119,-74.00026394,1
6/30/14 8:50,40.73028666,-73.9907647,40.73971301,-73.99456405,1
6/30/14 8:50,40.751396,-74.005226,40.75206231,-73.9816324,1
6/30/14 8:50,40.74334935,-74.00681753,40.75044999,-73.99481051,1
6/30/14 8:50,40.71729,-73.996375,40.74971775,-74.00295035,1
6/30/14 8:50,40.71748752,-74.0104554,40.70569254,-74.01677685,1
6/30/14 8:50,40.749156,-73.9916,40.74444921,-73.98303529,1
6/30/14 8:50,40.749156,-73.9916,40.7403432,-73.98955109,1
6/30/14 8:50,40.72368361,-73.97574813,40.7489006,-73.97604882,1
6/30/14 8:50,40.74444921,-73.98303529,40.74487634,-73.99529885,2
6/30/14 8:50,40.70717936,-74.00887308,40.71729,-73.996375,2
6/30/14 8:50,40.71739973,-73.98016555,40.73049393,-73.9957214,1
6/30/14 8:50,40.7153379,-74.01658354,40.7047177,-74.00926027,1
6/30/14 8:50,40.72066442,-73.98517977,40.75206231,-73.9816324,1
6/30/14 8:50,40.7172274,-73.98802084,40.73912601,-73.97973776,1
6/30/14 8:50,40.68312489,-73.97895137,40.70277159,-73.99383605,1
6/30/14 8:50,40.722055,-73.989111,40.70355377,-74.00670227,1
6/30/14 8:50,40.7643971,-73.97371465,40.76590936,-73.97634151,0
6/30/14 8:51,40.75299641,-73.98721619,40.75660359,-73.9979009,2
6/30/14 8:51,40.69760127,-73.99344559,40.70255088,-73.98940236,1
6/30/14 8:51,40.739323,-74.008119,40.75044999,-73.99481051,1
6/30/14 8:51,40.75022392,-73.97121414,40.75255434,-73.97282625,1
6/30/14 8:51,40.7153379,-74.01658354,40.70569254,-74.01677685,2
6/30/14 8:51,40.69474881,-73.98362464,40.70823502,-74.00530063,1
6/30/14 8:51,40.73726186,-73.99238967,40.72679454,-73.99695094,2
6/30/14 8:51,40.72502876,-73.99069656,40.72710258,-74.00297088,1
6/30/14 8:51,40.75320159,-73.9779874,40.768254,-73.988639,1
6/30/14 8:51,40.752141,-73.979782,40.72362738,-73.99949601,1
6/30/14 8:51,40.69089272,-73.99612349,40.69383,-73.990539,1
6/30/14 8:51,40.75320159,-73.9779874,40.76064679,-73.98442659,1
6/30/14 8:51,40.70905623,-74.01043382,40.7153379,-74.01658354,1
6/30/14 8:51,40.76064679,-73.98442659,40.761628,-73.972924,1
6/30/14 8:51,40.75299641,-73.98721619,40.756014,-73.967416,1
6/30/14 8:51,40.74315566,-73.97434726,40.73704984,-73.99009296,1
6/30/14 8:51,40.75640548,-73.9900262,40.752141,-73.979782,1
6/30/14 8:51,40.70037867,-73.99548059,40.7014851,-73.98656928,1
6/30/14 8:51,40.76227205,-73.98788205,40.7451677,-73.98683077,1
6/30/14 8:51,40.72502876,-73.99069656,40.73401143,-74.00293877,1
6/30/14 8:51,40.771522,-73.990541,40.7405826,-74.00550867,1
6/30/14 8:51,40.69239502,-73.99337909,40.71273266,-74.0046073,2
6/30/14 8:51,40.71494807,-74.00234482,40.72243797,-74.00566443,1
6/30/14 8:51,40.72368361,-73.97574813,40.70823502,-74.00530063,2
6/30/14 8:51,40.73781509,-73.99994661,40.746647,-73.993915,2
6/30/14 8:51,40.73652889,-74.00618026,40.72362738,-73.99949601,1
6/30/14 8:51,40.7405826,-74.00550867,40.72873888,-74.00748842,0
6/30/14 8:51,40.75320159,-73.9779874,40.75640548,-73.9900262,1
6/30/14 8:51,40.74444921,-73.98303529,40.7423543,-73.98915076,2
6/30/14 8:51,40.70905623,-74.01043382,40.71542197,-74.01121978,1
6/30/14 8:51,40.72066442,-73.98517977,40.7158155,-73.99422366,1
6/30/14 8:51,40.72917025,-73.99810231,40.74765947,-73.98490707,2
6/30/14 8:51,40.72710258,-74.00297088,40.73624527,-73.98473765,1
6/30/14 8:51,40.75044999,-73.99481051,40.76695317,-73.98169333,1
6/30/14 8:51,40.75097711,-73.98765428,40.7568001,-73.98291153,1
6/30/14 8:51,40.71602118,-73.99974372,40.7037992,-74.00838676,1
6/30/14 8:51,40.751396,-74.005226,40.7423543,-73.98915076,2
6/30/14 8:51,40.75044999,-73.99481051,40.76695317,-73.98169333,1
6/30/14 8:51,40.72710258,-74.00297088,40.70569254,-74.01677685,2
6/30/14 8:51,40.76344058,-73.98268129,40.7546011,-73.97187886,1
6/30/14 8:51,40.72362738,-73.99949601,40.71625008,-74.0091059,2
6/30/14 8:51,40.7262807,-73.98978041,40.73624527,-73.98473765,2
6/30/14 8:51,40.7381765,-73.97738662,40.74144387,-73.97536082,1
6/30/14 8:51,40.70823502,-74.00530063,40.71291224,-74.01020234,1
6/30/14 8:51,40.71117416,-74.00016545,40.72456089,-73.99565293,1
6/30/14 8:51,40.76087502,-74.00277668,40.7643971,-73.97371465,1
6/30/14 8:51,40.74147286,-73.98320928,40.7489006,-73.97604882,1
6/30/14 8:51,40.72066442,-73.98517977,40.72710258,-74.00297088,2
6/30/14 8:51,40.70827295,-73.96834101,40.716887,-73.963198,2
6/30/14 8:52,40.746647,-73.993915,40.7489006,-73.97604882,1
6/30/14 8:52,40.73401143,-74.00293877,40.72066442,-73.98517977,2
6/30/14 8:52,40.73901691,-74.00263761,40.72456089,-73.99565293,1
6/30/14 8:52,40.72110063,-73.9919254,40.73492695,-73.99200509,2
6/30/14 8:52,40.76227205,-73.98788205,40.749156,-73.9916,1
6/30/14 8:52,40.7149787,-74.013012,40.70905623,-74.01043382,1
6/30/14 8:52,40.75206231,-73.9816324,40.73049393,-73.9957214,1
6/30/14 8:52,40.73935542,-73.99931783,40.73726186,-73.99238967,1
6/30/14 8:52,40.7454973,-74.00197139,40.73492695,-73.99200509,1
6/30/14 8:52,40.71754834,-74.01322069,40.74487634,-73.99529885,0
6/30/14 8:52,40.73172428,-74.00674436,40.72243797,-74.00566443,1
6/30/14 8:52,40.711512,-74.015756,40.71754834,-74.01322069,1
6/30/14 8:52,40.7153379,-74.01658354,40.7037992,-74.00838676,1
6/30/14 8:52,40.75044999,-73.99481051,40.74206539,-74.00443172,1
6/30/14 8:52,40.73587678,-73.98205027,40.72679454,-73.99695094,1
6/30/14 8:52,40.73912601,-73.97973776,40.74025878,-73.98409214,1
6/30/14 8:52,40.71622644,-73.98261206,40.72917025,-73.99810231,1
6/30/14 8:52,40.72743423,-73.99379025,40.70823502,-74.00530063,1
6/30/14 8:52,40.7262807,-73.98978041,40.73704984,-73.99009296,0
6/30/14 8:52,40.69474881,-73.98362464,40.75466591,-73.99138152,1
6/30/14 8:52,40.74025878,-73.98409214,40.74238787,-73.99726235,1
6/30/14 8:52,40.768254,-73.988639,40.72873888,-74.00748842,1
6/30/14 8:52,40.75299641,-73.98721619,40.7568001,-73.98291153,1
6/30/14 8:52,40.75645824,-73.99372222,40.7423543,-73.98915076,1
6/30/14 8:52,40.70281858,-73.98765762,40.71542197,-74.01121978,1
6/30/14 8:52,40.74734825,-73.99723551,40.74971775,-74.00295035,1
6/30/14 8:52,40.71291224,-74.01020234,40.7047177,-74.00926027,1
6/30/14 8:52,40.7403432,-73.98955109,40.74971775,-74.00295035,2
6/30/14 8:52,40.7047177,-74.00926027,40.70463334,-74.01361706,1
6/30/14 8:52,40.70823502,-74.00530063,40.71291224,-74.01020234,1
6/30/14 8:52,40.748238,-73.978311,40.71605866,-73.99190759,1
6/30/14 8:52,40.71413089,-73.9970468,40.71870987,-74.0090009,1
6/30/14 8:52,40.72580614,-73.97422494,40.75797322,-73.96603308,2
6/30/14 8:52,40.7575699,-73.99098507,40.74147286,-73.98320928,1
6/30/14 8:52,40.74144387,-73.97536082,40.752416,-73.97837,1
6/30/14 8:52,40.744219,-73.97121214,40.74765947,-73.98490707,1
6/30/14 8:52,40.70463334,-74.01361706,40.73587678,-73.98205027,1
6/30/14 8:52,40.71754834,-74.01322069,40.72873888,-74.00748842,2
6/30/14 8:52,40.7643971,-73.97371465,40.75500254,-73.98014437,1
6/30/14 8:52,40.74177603,-74.00149746,40.75044999,-73.99481051,1
6/30/14 8:52,40.752141,-73.979782,40.76227205,-73.98788205,1
6/30/14 8:52,40.72082834,-73.97793172,40.73492695,-73.99200509,2
6/30/14 8:52,40.74147286,-73.98320928,40.72743423,-73.99379025,1
6/30/14 8:52,40.71910537,-73.99973337,40.70530954,-74.00612572,1
6/30/14 8:52,40.75795248,-73.97787642,40.76584941,-73.98690506,1
6/30/14 8:52,40.72710258,-74.00297088,40.74173969,-73.99415556,1
6/30/14 8:52,40.74780373,-73.9734419,40.728145,-73.990214,1
6/30/14 8:52,40.68528172,-73.97805813,40.70862144,-74.00722156,1
6/30/14 8:52,40.74444921,-73.98303529,40.73524276,-73.98758561,1
6/30/14 8:52,40.744219,-73.97121214,40.73624527,-73.98473765,1
6/30/14 8:52,40.74444921,-73.98303529,40.75172632,-73.98753523,1
6/30/14 8:52,40.75066386,-74.00176802,40.7405826,-74.00550867,1
6/30/14 8:53,40.74734825,-73.99723551,40.7218158,-73.99720307,2
6/30/14 8:53,40.76269882,-73.99301222,40.75795248,-73.97787642,1
6/30/14 8:53,40.72456089,-73.99565293,40.72043411,-74.01020609,2
6/30/14 8:53,40.72743423,-73.99379025,40.7457121,-73.98194829,1
6/30/14 8:53,40.69331716,-73.95381995,40.69221589,-73.9842844,1
6/30/14 8:53,40.69474881,-73.98362464,40.7047177,-74.00926027,1
6/30/14 8:53,40.74780373,-73.9734419,40.75640548,-73.9900262,1
6/30/14 8:53,40.71926081,-73.98178024,40.73971301,-73.99456405,1
6/30/14 8:53,40.74854862,-73.98808416,40.75323098,-73.97032517,1
6/30/14 8:53,40.73261787,-73.99158043,40.75097711,-73.98765428,1
6/30/14 8:53,40.70717936,-74.00887308,40.71625008,-74.0091059,2
6/30/14 8:53,40.72710258,-74.00297088,40.73492695,-73.99200509,1
6/30/14 8:53,40.74971775,-74.00295035,40.74395411,-73.99144871,1
6/30/14 8:53,40.71602118,-73.99974372,40.72456089,-73.99565293,1
6/30/14 8:53,40.74487634,-73.99529885,40.7454973,-74.00197139,1
6/30/14 8:53,40.75795248,-73.97787642,40.7652654,-73.98192338,2
6/30/14 8:53,40.73221853,-73.98165557,40.74780373,-73.9734419,2
6/30/14 8:53,40.75320159,-73.9779874,40.72317958,-73.99480012,2
6/30/14 8:53,40.72873888,-74.00748842,40.71625008,-74.0091059,2
6/30/14 8:53,40.74475148,-73.99915362,40.75929124,-73.98859651,1
6/30/14 8:53,40.71076228,-73.99400398,40.71559509,-73.9870295,1
6/30/14 8:53,40.72066442,-73.98517977,40.717571,-74.005549,1
6/30/14 8:53,40.74173969,-73.99415556,40.74901271,-73.98848395,1
6/30/14 8:53,40.74765947,-73.98490707,40.73261787,-73.99158043,1
6/30/14 8:53,40.73454567,-73.99074142,40.76269882,-73.99301222,0
6/30/14 8:53,40.76727216,-73.99392888,40.72490985,-74.00154702,2
6/30/14 8:53,40.7262807,-73.98978041,40.75299641,-73.98721619,2
6/30/14 8:53,40.752416,-73.97837,40.74144387,-73.97536082,1
6/30/14 8:53,40.75320159,-73.9779874,40.746745,-74.007756,1
